id,tournament_id
401094022,NA
401092754,NA
401092753,NA
401092628,NA
401096406,NA
401096297,NA
401094471,NA
401092502,NA
401094873,NA
401094021,NA
401095707,NA
401095077,NA
401094872,NA
401094470,NA
401094025,NA
401094024,NA
401094023,NA
401093130,NA
401093129,NA
401092972,NA
401092752,NA
401092751,NA
401096237,NA
401095535,NA
401096380,NA
401096288,NA
401096227,NA
401096150,NA
401095904,NA
401095726,NA
401095413,NA
401095055,NA
401094962,NA
401094871,NA
401094870,NA
401094869,NA
401094468,NA
401094467,NA
401093495,NA
401093128,NA
401093127,NA
401092501,NA
401092500,NA
401096695,NA
401096201,NA
401095666,NA
401095652,NA
401095603,NA
401095519,NA
401095504,NA
401095485,NA
401095268,NA
401094469,NA
401092504,NA
401092279,NA
401090605,NA
401090604,NA
401096045,NA
401096738,NA
401096337,NA
401096217,NA
401096162,NA
401096108,NA
401096093,NA
401095979,NA
401095971,NA
401095954,NA
401095884,NA
401095863,NA
401095810,NA
401095677,NA
401095443,NA
401095267,NA
401095163,NA
401095149,NA
401095039,NA
401094219,NA
401094146,NA
401094145,NA
401093881,NA
401093625,NA
401093494,NA
401093493,NA
401093294,NA
401093293,NA
401092499,NA
401092498,NA
401092282,NA
401092281,NA
401092280,NA
401092152,NA
401091123,NA
401090878,NA
401090877,NA
401090603,NA
401090602,NA
401096262,NA
401096249,NA
401092603,NA
401096056,NA
401095846,NA
401095403,NA
401095266,NA
401095022,NA
401094144,NA
401094143,NA
401094142,NA
401093492,NA
401092503,NA
401090601,NA
401093855,NA
401093491,NA
401095364,NA
401095351,NA
401095336,NA
401095320,NA
401094259,NA
401092970,NA
401091122,NA
401095265,NA
401093785,NA
401093784,NA
401093782,NA
401093292,NA
401092971,NA
401092969,NA
401092968,NA
401091121,NA
401091120,NA
401091119,NA
401094287,NA
401093783,NA
401095264,NA
401093291,NA
401094020,NA
401093126,NA
401092750,NA
401092749,NA
401092748,NA
401092747,NA
401094018,NA
401094019,NA
401094868,NA
401094867,NA
401094865,NA
401093125,NA
401091586,NA
401094866,NA
401094689,NA
401095638,NA
401095503,NA
401095263,NA
401095262,NA
401094782,NA
401094750,NA
401094735,NA
401091589,NA
401091587,NA
401092495,NA
401091590,NA
401092061,NA
401091588,NA
401092062,NA
401094625,NA
401095534,NA
401093290,NA
401093289,NA
401093288,NA
401092496,NA
401092494,NA
401092278,NA
401092064,NA
401092063,NA
401092060,NA
401090876,NA
401091585,NA
401096200,NA
401096044,NA
401094218,NA
401096336,NA
401096082,NA
401095461,NA
401094648,NA
401092497,NA
401096276,NA
401096236,NA
401095623,NA
401092277,NA
401094864,NA
401094017,NA
401093124,NA
401095484,NA
401095518,NA
401092492,NA
401092493,NA
401094466,NA
401094462,NA
401094465,NA
401094464,NA
401094463,NA
401092578,NA
401092602,NA
401094671,NA
401096161,NA
401096025,NA
401095684,NA
401094961,NA
401096737,NA
401096261,NA
401093490,NA
401090598,NA
401092059,NA
401096348,NA
401095953,NA
401094141,NA
401094140,NA
401094139,NA
401094138,NA
401093668,NA
401093624,NA
401092276,NA
401092151,NA
401090875,NA
401090874,NA
401090873,NA
401090600,NA
401090599,NA
401090597,NA
401090596,NA
401094986,NA
401093489,NA
401093488,NA
401093487,NA
401090872,NA
401093854,NA
401093645,NA
401093486,NA
401094973,NA
401096392,NA
401095978,NA
401095970,NA
401095919,NA
401095862,NA
401095824,NA
401095809,NA
401095786,NA
401095903,NA
401091584,NA
401093286,NA
401091583,NA
401096694,NA
401095769,NA
401096189,NA
401096072,NA
401096379,NA
401095148,NA
401096421,NA
401096181,NA
401096107,NA
401096055,NA
401095021,NA
401095412,NA
401095259,NA
401095129,NA
401095162,NA
401095376,NA
401094734,NA
401092577,NA
401094286,NA
401095319,NA
401094761,NA
401091582,NA
401091581,NA
401090871,NA
401094258,NA
401095384,NA
401091118,NA
401094624,NA
401091117,NA
401095651,NA
401095602,NA
401095261,NA
401095258,NA
401094722,NA
401092967,NA
401092966,NA
401092150,NA
401091116,NA
401092058,NA
401094688,NA
401092053,NA
401094704,NA
401094647,NA
401095637,NA
401093781,NA
401093780,NA
401093779,NA
401093485,NA
401093287,NA
401093285,NA
401093284,NA
401092965,NA
401092964,NA
401092056,NA
401092052,NA
401091580,NA
401090870,NA
401090595,NA
401092055,NA
401092057,NA
401095260,NA
401093778,NA
401093777,NA
401091115,NA
401090869,NA
401090868,NA
401090867,NA
401092054,NA
401092746,NA
401094863,NA
401092745,NA
401093123,NA
401092744,NA
401092273,NA
401096378,NA
401096248,NA
401095622,NA
401092743,NA
401094862,NA
401094015,NA
401095442,NA
401094861,NA
401094461,NA
401094014,NA
401094013,NA
401092490,NA
401096235,NA
401096275,NA
401096420,NA
401096296,NA
401096188,NA
401096081,NA
401095902,NA
401095768,NA
401095706,NA
401095542,NA
401094960,NA
401094939,NA
401094937,NA
401094460,NA
401094459,NA
401094458,NA
401094457,NA
401094016,NA
401092275,NA
401096371,NA
401096335,NA
401096160,NA
401096024,NA
401095969,NA
401095517,NA
401094012,NA
401093483,NA
401093121,NA
401093120,NA
401092489,NA
401092488,NA
401092487,NA
401090593,NA
401093484,NA
401092601,NA
401096391,NA
401096311,NA
401096260,NA
401096180,NA
401096138,NA
401096126,NA
401096071,NA
401096054,NA
401096043,NA
401095952,NA
401095935,NA
401095883,NA
401095861,NA
401095785,NA
401095502,NA
401095483,NA
401095257,NA
401095147,NA
401095076,NA
401094217,NA
401094136,NA
401093283,NA
401093122,NA
401092491,NA
401092486,NA
401092485,NA
401092274,NA
401092272,NA
401091114,NA
401090866,NA
401090865,NA
401090592,NA
401092627,NA
401095808,NA
401095411,NA
401095177,NA
401095128,NA
401095020,NA
401094134,NA
401094133,NA
401093687,NA
401093667,NA
401093361,NA
401090591,NA
401090594,NA
401096324,NA
401094137,NA
401094135,NA
401093644,NA
401093623,NA
401093482,NA
401093481,NA
401090590,NA
401095054,NA
401095383,NA
401094257,NA
401094285,NA
401095335,NA
401091112,NA
401095665,NA
401095636,NA
401092963,NA
401092962,NA
401092961,NA
401092960,NA
401091111,NA
401095256,NA
401095255,NA
401095253,NA
401093776,NA
401093775,NA
401093281,NA
401093280,NA
401093279,NA
401093774,NA
401092959,NA
401095318,NA
401091113,NA
401093773,NA
401091110,NA
401095254,NA
401095038,NA
401093282,NA
401092742,NA
401094860,NA
401094009,NA
401094008,NA
401092741,NA
401092740,NA
401094011,NA
401091577,NA
401096966,NA
401095601,NA
401092483,NA
401094670,NA
401094733,NA
401095441,NA
401094623,NA
401093118,NA
401093117,NA
401093116,NA
401092739,NA
401092482,NA
401091578,NA
401091579,NA
401095541,NA
401092481,NA
401092050,NA
401091576,NA
401092051,NA
401094770,NA
401093278,NA
401093115,NA
401092480,NA
401092479,NA
401092271,NA
401092166,NA
401092049,NA
401092048,NA
401092047,NA
401091575,NA
401096042,NA
401095482,NA
401096080,NA
401094687,NA
401095501,NA
401092270,NA
401096274,NA
401096234,NA
401092269,NA
401094859,NA
401094010,NA
401094858,NA
401096199,NA
401092484,NA
401094456,NA
401094455,NA
401092576,NA
401090589,NA
401092600,NA
401096744,NA
401096287,NA
401096023,NA
401095951,NA
401095650,NA
401090864,NA
401096370,NA
401095006,NA
401092046,NA
401092626,NA
401094789,NA
401094646,NA
401096405,NA
401096323,NA
401094132,NA
401094131,NA
401094130,NA
401094129,NA
401094128,NA
401093869,NA
401093666,NA
401093643,NA
401093622,NA
401093480,NA
401093479,NA
401093478,NA
401093277,NA
401092268,NA
401092149,NA
401091109,NA
401090863,NA
401090862,NA
401090861,NA
401090587,NA
401093477,NA
401090588,NA
401090860,NA
401090859,NA
401094454,NA
401094453,NA
401090858,NA
401093476,NA
401090586,NA
401096310,NA
401096012,NA
401095918,NA
401095882,NA
401095823,NA
401095807,NA
401093276,NA
401095997,NA
401095901,NA
401111553,NA
401095845,NA
401093275,NA
401094857,NA
401091574,NA
401094703,NA
401094669,NA
401095419,NA
401095161,NA
401095146,NA
401095127,NA
401096419,NA
401095767,NA
401095725,NA
401095705,NA
401095019,NA
401096149,NA
401096106,NA
401096070,NA
401096053,NA
401094284,NA
401095350,NA
401091572,NA
401095395,NA
401094760,NA
401090857,NA
401095363,NA
401092044,NA
401091570,NA
401094645,NA
401095635,NA
401095334,NA
401094972,NA
401094749,NA
401092958,NA
401092956,NA
401091573,NA
401091571,NA
401092041,NA
401094256,NA
401092045,NA
401091107,NA
401092040,NA
401095252,NA
401093772,NA
401093771,NA
401093770,NA
401093769,NA
401093768,NA
401093274,NA
401092957,NA
401092955,NA
401091569,NA
401091108,NA
401090856,NA
401090855,NA
401090854,NA
401092042,NA
401090585,NA
401091568,NA
401095251,NA
401094959,NA
401092043,NA
401091106,NA
401091105,NA
401092954,NA
401090584,NA
401092476,NA
401096273,NA
401096198,NA
401095724,NA
401092738,NA
401092599,NA
401094004,NA
401094452,NA
401094007,NA
401094006,NA
401094005,NA
401093113,NA
401092737,NA
401092736,NA
401094686,NA
401095806,NA
401095540,NA
401092575,NA
401096711,NA
401096377,NA
401096079,NA
401095766,NA
401094999,NA
401094856,NA
401094855,NA
401094854,NA
401094853,NA
401094451,NA
401094449,NA
401094448,NA
401094003,NA
401093475,NA
401093114,NA
401093112,NA
401093111,NA
401092478,NA
401092475,NA
401092474,NA
401096736,NA
401096360,NA
401096322,NA
401096247,NA
401096022,NA
401095704,NA
401095664,NA
401095481,NA
401095460,NA
401095440,NA
401095250,NA
401094450,NA
401094216,NA
401092477,NA
401092473,NA
401092472,NA
401090583,NA
401090581,NA
401095844,NA
401094126,NA
401094125,NA
401096723,NA
401096259,NA
401096179,NA
401096159,NA
401096148,NA
401096125,NA
401096105,NA
401096069,NA
401096041,NA
401095990,NA
401095977,NA
401095950,NA
401095900,NA
401095860,NA
401095752,NA
401095249,NA
401095248,NA
401095160,NA
401095126,NA
401094622,NA
401094127,NA
401094124,NA
401094123,NA
401093665,NA
401093473,NA
401093273,NA
401093271,NA
401093270,NA
401092267,NA
401092266,NA
401092265,NA
401092264,NA
401092148,NA
401090852,NA
401095784,NA
401095621,NA
401095500,NA
401095410,NA
401095402,NA
401095018,NA
401093868,NA
401093703,NA
401093621,NA
401093474,NA
401093472,NA
401093272,NA
401090853,NA
401090582,NA
401090580,NA
401095881,NA
401093471,NA
401090851,NA
401095349,NA
401095362,NA
401095394,NA
401095333,NA
401094283,NA
401094255,NA
401095692,NA
401095247,NA
401092952,NA
401093767,NA
401093766,NA
401093765,NA
401093764,NA
401092953,NA
401092951,NA
401092950,NA
401091103,NA
401091102,NA
401091104,NA
401095246,NA
401093269,NA
401091101,NA
401091100,NA
401094001,NA
401094000,NA
401093999,NA
401093110,NA
401092735,NA
401094002,NA
401091562,NA
401094938,NA
401094852,NA
401094850,NA
401093109,NA
401095439,NA
401094668,NA
401095459,NA
401095245,NA
401094215,NA
401093108,NA
401092471,NA
401092469,NA
401091567,NA
401091566,NA
401091565,NA
401091563,NA
401095499,NA
401095480,NA
401092468,NA
401092037,NA
401092036,NA
401091561,NA
401091564,NA
401096006,NA
401095859,NA
401095539,NA
401093268,NA
401092470,NA
401092467,NA
401092263,NA
401092039,NA
401092038,NA
401092034,NA
401090850,NA
401096399,NA
401096334,NA
401096233,NA
401092466,NA
401096197,NA
401096040,NA
401094644,NA
401095899,NA
401092262,NA
401096078,NA
401095917,NA
401095934,NA
401095244,NA
401093266,NA
401093265,NA
401093267,NA
401092035,NA
401094447,NA
401094446,NA
401094445,NA
401094444,NA
401094443,NA
401092574,NA
401092598,NA
401096735,NA
401096286,NA
401095634,NA
401095600,NA
401094621,NA
401093359,NA
401090579,NA
401090578,NA
401092625,NA
401096347,NA
401096021,NA
401090576,NA
401094702,NA
401096232,NA
401095949,NA
401095620,NA
401094985,NA
401094122,NA
401094121,NA
401094120,NA
401094118,NA
401093702,NA
401093686,NA
401093664,NA
401093642,NA
401093470,NA
401093469,NA
401092147,NA
401090849,NA
401090848,NA
401090577,NA
401093468,NA
401090847,NA
401093467,NA
401093466,NA
401090845,NA
401094119,NA
401090846,NA
401094685,NA
401095843,NA
401096390,NA
401095933,NA
401095916,NA
401095880,NA
401095858,NA
401095805,NA
401095783,NA
401094721,NA
401092261,NA
401090575,NA
401090574,NA
401095968,NA
401090844,NA
401094849,NA
401094667,NA
401095176,NA
401095145,NA
401095125,NA
401095017,NA
401096961,NA
401096705,NA
401095765,NA
401095723,NA
401095703,NA
401095159,NA
401096178,NA
401096136,NA
401096124,NA
401096068,NA
401095348,NA
401095317,NA
401091558,NA
401095361,NA
401095388,NA
401094620,NA
401092597,NA
401094282,NA
401094781,NA
401093465,NA
401092030,NA
401091560,NA
401095649,NA
401092949,NA
401092948,NA
401092947,NA
401092946,NA
401091559,NA
401091557,NA
401092029,NA
401092027,NA
401091556,NA
401092032,NA
401094643,NA
401095676,NA
401094998,NA
401094254,NA
401093763,NA
401093762,NA
401093761,NA
401093464,NA
401093463,NA
401093462,NA
401093264,NA
401093263,NA
401093262,NA
401092945,NA
401092260,NA
401092259,NA
401092028,NA
401091099,NA
401091098,NA
401090843,NA
401090842,NA
401092573,NA
401093760,NA
401093461,NA
401092033,NA
401092031,NA
401091555,NA
401091097,NA
401091096,NA
401090572,NA
401091554,NA
401090573,NA
401095599,NA
401092734,NA
401094958,NA
401093107,NA
401092733,NA
401095722,NA
401096295,NA
401096212,NA
401094720,NA
401094847,NA
401095702,NA
401095438,NA
401094846,NA
401094844,NA
401094442,NA
401094115,NA
401093998,NA
401093995,NA
401093994,NA
401093106,NA
401093105,NA
401092732,NA
401092731,NA
401092462,NA
401090571,NA
401094684,NA
401096704,NA
401096246,NA
401096104,NA
401096077,NA
401095948,NA
401095782,NA
401095764,NA
401095516,NA
401095144,NA
401094848,NA
401094845,NA
401094441,NA
401094440,NA
401094439,NA
401094438,NA
401093997,NA
401093996,NA
401096359,NA
401096285,NA
401096158,NA
401095879,NA
401095663,NA
401093261,NA
401092465,NA
401092461,NA
401092460,NA
401090570,NA
401090569,NA
401096039,NA
401092624,NA
401096321,NA
401096258,NA
401096216,NA
401096196,NA
401096147,NA
401096123,NA
401096067,NA
401096020,NA
401095989,NA
401095967,NA
401095932,NA
401095857,NA
401095751,NA
401095498,NA
401095479,NA
401095458,NA
401095243,NA
401095240,NA
401095096,NA
401094214,NA
401094117,NA
401094116,NA
401094114,NA
401094113,NA
401093701,NA
401093620,NA
401093260,NA
401093104,NA
401092463,NA
401092459,NA
401090841,NA
401096309,NA
401095822,NA
401095804,NA
401095418,NA
401095242,NA
401095241,NA
401095175,NA
401095124,NA
401095016,NA
401093685,NA
401093641,NA
401092464,NA
401092146,NA
401090840,NA
401090839,NA
401090838,NA
401090837,NA
401095375,NA
401095360,NA
401095316,NA
401095347,NA
401094281,NA
401094253,NA
401091095,NA
401092944,NA
401092943,NA
401092942,NA
401091094,NA
401090568,NA
401096389,NA
401095239,NA
401094793,NA
401093759,NA
401093758,NA
401093757,NA
401093756,NA
401093259,NA
401093258,NA
401092941,NA
401091093,NA
401091092,NA
401091091,NA
401093755,NA
401094841,NA
401094840,NA
401093993,NA
401090567,NA
401093990,NA
401091548,NA
401095598,NA
401093992,NA
401093991,NA
401093103,NA
401094843,NA
401094839,NA
401094842,NA
401094701,NA
401094666,NA
401095437,NA
401093102,NA
401093101,NA
401091553,NA
401091549,NA
401095533,NA
401092456,NA
401092025,NA
401092022,NA
401091547,NA
401092024,NA
401091551,NA
401092021,NA
401091550,NA
401095238,NA
401095237,NA
401095236,NA
401095235,NA
401094780,NA
401093460,NA
401093459,NA
401093257,NA
401093256,NA
401092458,NA
401092455,NA
401092454,NA
401092453,NA
401092026,NA
401092020,NA
401091552,NA
401096404,NA
401096333,NA
401096038,NA
401095478,NA
401094213,NA
401096195,NA
401096272,NA
401096076,NA
401095497,NA
401095457,NA
401093458,NA
401093457,NA
401092457,NA
401095619,NA
401092258,NA
401092023,NA
401093456,NA
401093255,NA
401094437,NA
401094436,NA
401094435,NA
401094434,NA
401094433,NA
401092596,NA
401096751,NA
401096157,NA
401095947,NA
401095633,NA
401092623,NA
401096257,NA
401094984,NA
401094971,NA
401108153,NA
401096346,NA
401095174,NA
401095053,NA
401093700,NA
401093684,NA
401093663,NA
401093619,NA
401092257,NA
401092255,NA
401090836,NA
401090566,NA
401096718,NA
401096221,NA
401092256,NA
401090565,NA
401094837,NA
401094836,NA
401093987,NA
401094642,NA
401095567,NA
401094838,NA
401093988,NA
401090834,NA
401093989,NA
401093985,NA
401094835,NA
401094834,NA
401092730,NA
401093986,NA
401091090,NA
401091089,NA
401094788,NA
401094619,NA
401093853,NA
401094719,NA
401096687,NA
401096019,NA
401094112,NA
401093640,NA
401090833,NA
401092572,NA
401094748,NA
401091088,NA
401091087,NA
401090835,NA
401090832,NA
401094683,NA
401094111,NA
401093254,NA
401095095,NA
401094252,NA
401096194,NA
401095086,NA
401095398,NA
401095374,NA
401094110,NA
401092729,NA
401091924,NA
401090564,NA
401091546,NA
401107773,NA
401096332,NA
401095648,NA
401095597,NA
401095532,NA
401095332,NA
401095234,NA
401093358,NA
401093100,NA
401092939,NA
401092938,NA
401092451,NA
401092450,NA
401091543,NA
401091541,NA
401090562,NA
401090561,NA
401090831,NA
401091542,NA
401091545,NA
401095856,NA
401095675,NA
401095618,NA
401095233,NA
401094997,NA
401094303,NA
401094109,NA
401093880,NA
401093662,NA
401092940,NA
401092452,NA
401092253,NA
401092018,NA
401092016,NA
401092015,NA
401091544,NA
401090563,NA
401090560,NA
401090559,NA
401090558,NA
401092017,NA
401094665,NA
401107774,NA
401095232,NA
401095231,NA
401093455,NA
401093454,NA
401092019,NA
401091086,NA
401093754,NA
401091085,NA
401092449,NA
401091084,NA
401090556,NA
401096409,NA
401092727,NA
401093982,NA
401094432,NA
401093984,NA
401093983,NA
401093981,NA
401092728,NA
401092726,NA
401092725,NA
401092724,NA
401091083,NA
401092723,NA
401093099,NA
401095015,NA
401094833,NA
401094832,NA
401094831,NA
401094830,NA
401094829,NA
401094431,NA
401092447,NA
401092446,NA
401090554,NA
401091082,NA
401096755,NA
401095898,NA
401095594,NA
401095005,NA
401092250,NA
401090557,NA
401107754,NA
401092249,NA
401092595,NA
401096398,NA
401095988,NA
401095143,NA
401095066,NA
401094245,NA
401093699,NA
401093618,NA
401093453,NA
401093452,NA
401093253,NA
401092937,NA
401092622,NA
401092445,NA
401092444,NA
401092251,NA
401092145,NA
401092014,NA
401092013,NA
401092012,NA
401090829,NA
401090828,NA
401090827,NA
401090826,NA
401090825,NA
401091540,NA
401093867,NA
401093753,NA
401092448,NA
401092252,NA
401091538,NA
401090824,NA
401095842,NA
401107753,NA
401096358,NA
401090555,NA
401091539,NA
401092722,NA
401094732,NA
401095683,NA
401095230,NA
401095229,NA
401094618,NA
401092936,NA
401092721,NA
401091537,NA
401094682,NA
401091534,NA
401091923,NA
401095228,NA
401095226,NA
401094718,NA
401093661,NA
401092443,NA
401090830,NA
401090553,NA
401095617,NA
401095596,NA
401095227,NA
401094769,NA
401094759,NA
401090823,NA
401092011,NA
401091536,NA
401091535,NA
401090822,NA
401092442,NA
401091533,NA
401090821,NA
401090551,NA
401092719,NA
401090820,NA
401090819,NA
401092720,NA
401090552,NA
401106994,NA
401095373,NA
401090549,NA
401095225,NA
401095014,NA
401091532,NA
401090818,NA
401091081,NA
401106993,NA
401092718,NA
401092441,NA
401093683,NA
401093252,NA
401091080,NA
401094251,NA
401091078,NA
401094996,NA
401093980,NA
401092930,NA
401092439,NA
401092144,NA
401090814,NA
401091529,NA
401091526,NA
401092008,NA
401092935,NA
401090547,NA
401094107,NA
401093752,NA
401093660,NA
401093251,NA
401093250,NA
401093098,NA
401092934,NA
401092929,NA
401092438,NA
401092010,NA
401092009,NA
401092007,NA
401091077,NA
401091076,NA
401090544,NA
401092440,NA
401090545,NA
401091530,NA
401095841,NA
401092928,NA
401090812,NA
401094106,NA
401092248,NA
401106934,NA
401095430,NA
401090543,NA
401094641,NA
401093975,NA
401093451,NA
401092933,NA
401092717,NA
401090546,NA
401090541,NA
401090542,NA
401092716,NA
401106933,NA
401095496,NA
401094108,NA
401093248,NA
401092932,NA
401090816,NA
401090813,NA
401106873,NA
401096734,NA
401096308,NA
401094430,NA
401094105,NA
401093978,NA
